year,drgn1,region_code,region_name,dgn,sex,education,educ_code,educ3,gsur,age_group_used,region_key
2021,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.052000000000000005,Y20-64,9
2021,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.07200000000000001,Y20-64,9
2021,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.135,Y20-64,9
2021,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.07200000000000001,Y20-64,9
2021,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.062,Y20-64,9
2021,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.075,Y20-64,9
2021,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.162,Y20-64,10
2021,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.09,Y20-64,10
2021,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.054000000000000006,Y20-64,10
2021,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.078,Y20-64,10
2021,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.146,Y20-64,10
2021,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.08800000000000001,Y20-64,10
2021,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.057999999999999996,Y20-64,10
2021,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.083,Y20-64,10
2021,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.11800000000000001,Y20-64,11
2021,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.075,Y20-64,11
2021,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.05,Y20-64,11
2021,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.066,Y20-64,11
2021,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.113,Y20-64,11
2021,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.076,Y20-64,11
2021,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.053,Y20-64,11
2021,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.071,Y20-64,11
2021,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.115,Y20-64,12
2021,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.09,Y20-64,12
2021,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.057999999999999996,Y20-64,12
2021,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.077,Y20-64,12
2021,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.134,Y20-64,12
2021,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.083,Y20-64,12
2021,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.057,Y20-64,12
2021,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.081,Y20-64,12
2021,13,FRM,Corse,0,F,ED0-2,educL,0,,Y20-64,13
2021,13,FRM,Corse,0,F,ED3_4,educM,1,,Y20-64,13
2021,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2021,13,FRM,Corse,0,F,TOTAL,educALL,-1,0.121,Y20-64,13
2021,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2021,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2021,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2021,13,FRM,Corse,1,M,TOTAL,educALL,-1,,Y20-64,13
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.235,Y20-64,14
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.188,Y20-64,14
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.08199999999999999,Y20-64,14
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.159,Y20-64,14
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.23800000000000002,Y20-64,14
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.155,Y20-64,14
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.081,Y20-64,14
2021,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.159,Y20-64,14
2022,0,FR,France,0,F,ED0-2,educL,0,0.11900000000000001,Y20-64,0
2022,0,FR,France,0,F,ED3_4,educM,1,0.081,Y20-64,0
2022,0,FR,France,0,F,ED5-8,educH,2,0.047,Y20-64,0
2022,0,FR,France,0,F,TOTAL,educALL,-1,0.068,Y20-64,0
2022,0,FR,France,1,M,ED0-2,educL,0,0.128,Y20-64,0
2022,0,FR,France,1,M,ED3_4,educM,1,0.07400000000000001,Y20-64,0
2022,0,FR,France,1,M,ED5-8,educH,2,0.049,Y20-64,0
2022,0,FR,France,1,M,TOTAL,educALL,-1,0.071,Y20-64,0
2022,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.11199999999999999,Y20-64,1
2022,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.09300000000000001,Y20-64,1
2022,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.057999999999999996,Y20-64,1
2022,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.073,Y20-64,1
2022,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.113,Y20-64,1
2022,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.092,Y20-64,1
2022,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.051,Y20-64,1
2022,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.073,Y20-64,1
2022,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.11699999999999999,Y20-64,2
2022,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.079,Y20-64,2
2022,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.025,Y20-64,2
2022,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.061,Y20-64,2
2022,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.141,Y20-64,2
2022,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.055999999999999994,Y20-64,2
2022,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.034,Y20-64,2
2022,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.059000000000000004,Y20-64,2
2022,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.111,Y20-64,3
2022,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.073,Y20-64,3
2022,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.035,Y20-64,3
2022,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.061,Y20-64,3
2022,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.127,Y20-64,3
2022,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.062,Y20-64,3
2022,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.027000000000000003,Y20-64,3
2022,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.057,Y20-64,3
2022,4,FRD,Normandie,0,F,ED0-2,educL,0,0.102,Y20-64,4
2022,4,FRD,Normandie,0,F,ED3_4,educM,1,0.07400000000000001,Y20-64,4
2022,4,FRD,Normandie,0,F,ED5-8,educH,2,0.031,Y20-64,4
2022,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.059000000000000004,Y20-64,4
2022,4,FRD,Normandie,1,M,ED0-2,educL,0,0.10400000000000001,Y20-64,4
2022,4,FRD,Normandie,1,M,ED3_4,educM,1,0.07400000000000001,Y20-64,4
2022,4,FRD,Normandie,1,M,ED5-8,educH,2,0.048,Y20-64,4
2022,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.07,Y20-64,4
2022,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.13699999999999998,Y20-64,5
2022,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.10099999999999999,Y20-64,5
2022,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.046,Y20-64,5
2022,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.08199999999999999,Y20-64,5
2022,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.147,Y20-64,5
2022,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.076,Y20-64,5
2022,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.071,Y20-64,5
2022,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.086,Y20-64,5
2022,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.11599999999999999,Y20-64,6
2022,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.066,Y20-64,6
2022,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.048,Y20-64,6
2022,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.064,Y20-64,6
2022,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.12,Y20-64,6
2022,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.07,Y20-64,6
2022,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.040999999999999995,Y20-64,6
2022,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.067,Y20-64,6
2022,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.076,Y20-64,7
2022,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.057999999999999996,Y20-64,7
2022,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.035,Y20-64,7
2022,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.049,Y20-64,7
2022,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.107,Y20-64,7
2022,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.073,Y20-64,7
2022,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.040999999999999995,Y20-64,7
2022,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.063,Y20-64,7
2022,8,FRH,Bretagne,0,F,ED0-2,educL,0,,Y20-64,8
2022,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.067,Y20-64,8
2022,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.044000000000000004,Y20-64,8
2022,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.057,Y20-64,8
2022,8,FRH,Bretagne,1,M,ED0-2,educL,0,,Y20-64,8
2022,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.051,Y20-64,8
2022,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.045,Y20-64,8
2022,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.049,Y20-64,8
2022,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.12,Y20-64,9
2022,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.07400000000000001,Y20-64,9
2022,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.046,Y20-64,9
2022,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.065,Y20-64,9
2022,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.14400000000000002,Y20-64,9
2022,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.067,Y20-64,9
2022,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.051,Y20-64,9
2022,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.069,Y20-64,9
2022,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.11699999999999999,Y20-64,10
2022,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.081,Y20-64,10
2022,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.048,Y20-64,10
2022,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.068,Y20-64,10
2022,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.133,Y20-64,10
2022,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.073,Y20-64,10
2022,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.057,Y20-64,10
2022,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.075,Y20-64,10
2022,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.102,Y20-64,11
2022,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.075,Y20-64,11
2022,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.046,Y20-64,11
2022,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.062,Y20-64,11
2022,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.125,Y20-64,11
2022,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.067,Y20-64,11
2022,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.044000000000000004,Y20-64,11
2022,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.063,Y20-64,11
2022,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.11199999999999999,Y20-64,12
2022,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.077,Y20-64,12
2022,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.044000000000000004,Y20-64,12
2022,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.064,Y20-64,12
2022,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.138,Y20-64,12
2022,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.068,Y20-64,12
2022,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.039,Y20-64,12
2022,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.066,Y20-64,12
2022,13,FRM,Corse,0,F,ED0-2,educL,0,,Y20-64,13
2022,13,FRM,Corse,0,F,ED3_4,educM,1,,Y20-64,13
2022,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2022,13,FRM,Corse,0,F,TOTAL,educALL,-1,,Y20-64,13
2022,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2022,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2022,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2022,13,FRM,Corse,1,M,TOTAL,educALL,-1,,Y20-64,13
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.259,Y20-64,14
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.18899999999999997,Y20-64,14
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.057999999999999996,Y20-64,14
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.155,Y20-64,14
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.228,Y20-64,14
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.179,Y20-64,14
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.077,Y20-64,14
2022,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.165,Y20-64,14
2023,0,FR,France,0,F,ED0-2,educL,0,0.122,Y20-64,0
2023,0,FR,France,0,F,ED3_4,educM,1,0.08,Y20-64,0
2023,0,FR,France,0,F,ED5-8,educH,2,0.049,Y20-64,0
2023,0,FR,France,0,F,TOTAL,educALL,-1,0.068,Y20-64,0
2023,0,FR,France,1,M,ED0-2,educL,0,0.126,Y20-64,0
2023,0,FR,France,1,M,ED3_4,educM,1,0.073,Y20-64,0
2023,0,FR,France,1,M,ED5-8,educH,2,0.051,Y20-64,0
2023,0,FR,France,1,M,TOTAL,educALL,-1,0.071,Y20-64,0
2023,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.084,Y20-64,1
2023,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.096,Y20-64,1
2023,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.055999999999999994,Y20-64,1
2023,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.069,Y20-64,1
2023,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.12,Y20-64,1
2023,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.096,Y20-64,1
2023,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.06,Y20-64,1
2023,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.079,Y20-64,1
2023,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,,Y20-64,2
2023,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.062,Y20-64,2
2023,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.042,Y20-64,2
2023,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.055,Y20-64,2
2023,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,,Y20-64,2
2023,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.052000000000000005,Y20-64,2
2023,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.04,Y20-64,2
2023,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.049,Y20-64,2
2023,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,,Y20-64,3
2023,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.071,Y20-64,3
2023,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.038,Y20-64,3
2023,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.057999999999999996,Y20-64,3
2023,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.133,Y20-64,3
2023,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.055999999999999994,Y20-64,3
2023,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.047,Y20-64,3
2023,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.064,Y20-64,3
2023,4,FRD,Normandie,0,F,ED0-2,educL,0,0.122,Y20-64,4
2023,4,FRD,Normandie,0,F,ED3_4,educM,1,0.079,Y20-64,4
2023,4,FRD,Normandie,0,F,ED5-8,educH,2,0.038,Y20-64,4
2023,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.066,Y20-64,4
2023,4,FRD,Normandie,1,M,ED0-2,educL,0,0.099,Y20-64,4
2023,4,FRD,Normandie,1,M,ED3_4,educM,1,0.055,Y20-64,4
2023,4,FRD,Normandie,1,M,ED5-8,educH,2,0.034,Y20-64,4
2023,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.053,Y20-64,4
2023,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.163,Y20-64,5
2023,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.095,Y20-64,5
2023,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.064,Y20-64,5
2023,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.09,Y20-64,5
2023,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.172,Y20-64,5
2023,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.09,Y20-64,5
2023,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.053,Y20-64,5
2023,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.09,Y20-64,5
2023,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.125,Y20-64,6
2023,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.065,Y20-64,6
2023,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.051,Y20-64,6
2023,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.065,Y20-64,6
2023,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.105,Y20-64,6
2023,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.059000000000000004,Y20-64,6
2023,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.048,Y20-64,6
2023,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.061,Y20-64,6
2023,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.09300000000000001,Y20-64,7
2023,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.063,Y20-64,7
2023,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.04,Y20-64,7
2023,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.055999999999999994,Y20-64,7
2023,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.08800000000000001,Y20-64,7
2023,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.063,Y20-64,7
2023,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.037000000000000005,Y20-64,7
2023,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.055,Y20-64,7
2023,8,FRH,Bretagne,0,F,ED0-2,educL,0,,Y20-64,8
2023,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.042,Y20-64,8
2023,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.038,Y20-64,8
2023,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.043,Y20-64,8
2023,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.099,Y20-64,8
2023,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.057,Y20-64,8
2023,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.05,Y20-64,8
2023,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.057999999999999996,Y20-64,8
2023,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.125,Y20-64,9
2023,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.086,Y20-64,9
2023,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.040999999999999995,Y20-64,9
2023,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.068,Y20-64,9
2023,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.158,Y20-64,9
2023,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.07,Y20-64,9
2023,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.039,Y20-64,9
2023,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.069,Y20-64,9
2023,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.129,Y20-64,10
2023,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.09,Y20-64,10
2023,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.049,Y20-64,10
2023,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.07200000000000001,Y20-64,10
2023,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.13699999999999998,Y20-64,10
2023,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.071,Y20-64,10
2023,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,10
2023,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.07400000000000001,Y20-64,10
2023,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.133,Y20-64,11
2023,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.062,Y20-64,11
2023,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.045,Y20-64,11
2023,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.059000000000000004,Y20-64,11
2023,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.098,Y20-64,11
2023,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.068,Y20-64,11
2023,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.049,Y20-64,11
2023,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.063,Y20-64,11
2023,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.109,Y20-64,12
2023,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.08800000000000001,Y20-64,12
2023,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.047,Y20-64,12
2023,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.069,Y20-64,12
2023,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.115,Y20-64,12
2023,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.067,Y20-64,12
2023,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.046,Y20-64,12
2023,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.065,Y20-64,12
2023,13,FRM,Corse,0,F,ED0-2,educL,0,,Y20-64,13
2023,13,FRM,Corse,0,F,ED3_4,educM,1,,Y20-64,13
2023,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2023,13,FRM,Corse,0,F,TOTAL,educALL,-1,,Y20-64,13
2023,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2023,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2023,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2023,13,FRM,Corse,1,M,TOTAL,educALL,-1,,Y20-64,13
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.267,Y20-64,14
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.183,Y20-64,14
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.068,Y20-64,14
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.159,Y20-64,14
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.235,Y20-64,14
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.174,Y20-64,14
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.09,Y20-64,14
2023,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.168,Y20-64,14
2024,0,FR,France,0,F,ED0-2,educL,0,0.125,Y20-64,0
2024,0,FR,France,0,F,ED3_4,educM,1,0.079,Y20-64,0
2024,0,FR,France,0,F,ED5-8,educH,2,0.049,Y20-64,0
2024,0,FR,France,0,F,TOTAL,educALL,-1,0.068,Y20-64,0
2024,0,FR,France,1,M,ED0-2,educL,0,0.12300000000000001,Y20-64,0
2024,0,FR,France,1,M,ED3_4,educM,1,0.07400000000000001,Y20-64,0
2024,0,FR,France,1,M,ED5-8,educH,2,0.051,Y20-64,0
